id,uniquenessIndex,name,backgroundId,skullGene,hairGene,eyesGene,noseGene,teethGene,bonesGene,beardGene,skills,rank,gameToken,intelligence,strength,dexterity,stamina,accuracy,speed,fireLord,regenerationLord,iceLord,poisonLord,lightningLord,archmage,immortal,hairGroup,eyesGroup,beardGroup,backgroundColor,skullColor,bonesColor,beardColor,eyesColor,hairColor,base_count,color_count,fastKick,ironFists,skill_count,match_code,match_desc
113,2,Ikholdoin,63,7,120,86,4,9,0,2,"['ARCHMAGE', 'POISON_LORD']",0,False,7,7,7,7,4,8,False,False,False,True,False,True,False,8,7,0,#d0ebff,#4caf50,#009688,#212121,#ff5722,#ffcdd2,8,6,False,False,2,0,
114,15,Gloutruuszaul,114,3,122,75,7,8,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,8,8,2,6,1,6,False,False,False,False,False,True,False,9,7,0,#ffec99,#673ab7,,#212121,#e91e63,,6,4,True,False,2,0,
115,11,Yeashiograas,66,5,118,16,6,9,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,15,2,5,10,4,4,False,False,False,False,False,True,False,8,1,1,#4dabf7,#03a9f4,,#37474f,#ffffff,#ffeb3b,7,5,True,False,2,0,
116,25,Sliahao,104,5,122,47,5,9,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,12,4,5,5,2,2,False,False,False,False,False,False,False,9,5,2,#d8f5a2,#03a9f4,,,#673ab7,,5,3,True,True,2,0,
117,22,Donisitt,37,12,24,39,0,9,15,8,['FAST_KICK'],0,False,10,7,6,11,6,1,False,False,False,False,False,False,False,2,2,2,#cc5de8,#795548,,,#cddc39,#009688,6,4,True,False,1,0,
118,26,Wriacoin,78,5,122,78,0,0,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,14,1,2,1,8,4,False,False,False,False,False,False,False,9,7,2,#15aabf,#03a9f4,,,#3f51b5,,5,3,True,True,2,0,
119,22,Thraalteknak,123,6,73,16,5,9,15,8,['FAST_KICK'],0,False,5,7,7,15,6,1,False,False,False,False,False,False,False,5,1,2,#ffe8cc,#009688,,,#ffffff,#ffeb3b,6,4,True,False,1,0,
120,25,Giannal,16,4,122,74,5,6,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,9,7,3,7,1,4,False,False,False,False,False,False,False,9,7,2,#ff8787,#3f51b5,,,#ffffff,,5,3,True,True,2,0,
121,12,Sabraah,33,13,14,63,0,3,13,8,['ICE_LORD'],0,False,15,14,3,6,1,2,False,False,True,False,False,False,False,1,6,2,#f3d9fa,#607d8b,#2196f3,,#3f51b5,#ff5722,7,5,False,False,1,0,
122,22,Droxxoiss,26,6,117,69,7,0,15,8,['FAST_KICK'],0,False,4,4,9,11,6,6,False,False,False,False,False,False,False,8,6,2,#f783ac,#009688,,,#ffeb3b,#cddc39,6,4,True,False,1,0,
123,22,Reria,76,14,100,85,5,4,15,8,['FAST_KICK'],0,False,6,6,6,10,12,1,False,False,False,False,False,False,False,7,7,2,#3bc9db,#ffffff,,,#ffc107,#009688,6,4,True,False,1,0,
124,22,Xinruddow,62,4,51,5,6,6,15,8,['FAST_KICK'],0,False,19,3,1,3,2,12,False,False,False,False,False,False,False,0,3,2,#e7f5ff,#3f51b5,,,#ffcdd2,#3f51b5,6,3,True,False,1,1,skull=hair
125,16,Crathitirth,48,8,122,66,2,6,0,8,"['POISON_LORD', 'IRON_FISTS']",0,False,7,4,6,7,6,1,False,False,False,True,False,False,False,9,6,2,#7950f2,#cddc39,#009688,,#009688,,6,3,False,True,2,1,bones=eyes
126,22,Phessaas,84,8,17,77,4,0,15,8,['FAST_KICK'],0,False,7,5,6,10,9,3,False,False,False,False,False,False,False,2,7,2,#96f2d7,#cddc39,,,#673ab7,#263238,6,3,True,False,1,0,
127,22,Stholdekkitt,23,2,121,17,6,10,15,8,['FAST_KICK'],0,False,8,11,1,7,3,11,False,False,False,False,False,False,False,8,0,2,#ffdeeb,#9c27b0,,,,#f44336,6,3,True,False,1,0,
128,11,Frirlaolraul,131,6,76,20,4,8,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,9,10,3,6,6,6,False,False,False,False,False,True,False,5,4,0,#d9480f,#009688,,#455a64,#673ab7,#ffcdd2,7,5,True,False,2,0,
129,25,Sirnaummoin,107,11,122,88,5,4,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,12,5,11,1,2,False,False,False,False,False,False,False,9,7,2,#94d82d,#ff5722,,,#f44336,,5,3,True,True,2,0,
130,22,Phraustriz,36,8,93,5,5,9,15,8,['FAST_KICK'],0,False,7,5,6,10,3,9,False,False,False,False,False,False,False,7,3,2,#da77f2,#cddc39,,,#ffcdd2,#263238,6,3,True,False,1,0,
131,22,Asziotiutt,90,6,23,22,0,6,15,8,['FAST_KICK'],0,False,7,1,7,1,24,1,False,False,False,False,False,False,False,2,4,2,#099268,#009688,,,#00bcd4,#00bcd4,6,3,True,False,1,1,eyes=hair
132,22,Khaorkurm,18,12,81,63,3,5,15,8,['FAST_KICK'],0,False,15,10,1,9,1,6,False,False,False,False,False,False,False,6,6,2,#fa5252,#795548,,,#3f51b5,#3f51b5,6,3,True,False,1,1,eyes=hair
133,26,Lesaoth,40,14,122,66,3,0,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,10,5,4,5,6,1,False,False,False,False,False,False,False,9,6,2,#9c36b5,#ffffff,,,#009688,,5,3,True,True,2,0,
134,25,Xordusza,84,13,122,86,1,1,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,4,10,4,6,6,1,False,False,False,False,False,False,False,9,7,2,#96f2d7,#607d8b,,,#ff5722,,5,3,True,True,2,0,
135,26,Xarphou,84,10,122,22,2,10,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,3,6,3,6,12,1,False,False,False,False,False,False,False,9,4,2,#96f2d7,#ff9800,,,#00bcd4,,5,3,True,True,2,0,
136,11,Debbion,65,5,69,81,1,3,15,7,"['ARCHMAGE', 'FAST_KICK']",0,False,15,1,3,1,16,4,False,False,False,False,False,True,False,5,7,0,#74c0fc,#03a9f4,,#455a64,#009688,#00bcd4,7,5,True,False,2,0,
137,22,Fruuzziogon,62,11,14,30,1,5,15,8,['FAST_KICK'],0,False,9,15,3,9,2,2,False,False,False,False,False,False,False,1,2,2,#e7f5ff,#ff5722,,,#546e7a,#ff5722,6,3,True,False,1,1,skull=hair
138,16,Waandrangaan,113,10,122,46,7,6,10,8,"['FIRE_LORD', 'IRON_FISTS']",0,False,6,10,2,12,1,1,True,False,False,False,False,False,False,9,5,2,#fff3bf,#ff9800,#9c27b0,,#9c27b0,,6,3,False,True,2,1,bones=eyes
139,22,Bliszux,73,7,104,83,4,3,15,8,['FAST_KICK'],0,False,2,5,13,12,8,1,False,False,False,False,False,False,False,7,7,2,#c5f6fa,#4caf50,,,#cddc39,#ffc107,6,4,True,False,1,0,
140,22,Piazilea,105,12,78,2,0,4,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,11,4,5,10,2,8,False,False,False,False,False,False,True,6,3,2,#c0eb75,#795548,,,#2196f3,#e91e63,6,4,True,False,2,0,
141,22,Eheggiuc,10,12,33,81,5,5,15,8,['FAST_KICK'],0,False,9,8,4,7,6,6,False,False,False,False,False,False,False,4,7,2,#343a40,#795548,,,#009688,#e91e63,6,4,True,False,1,0,
142,22,Kraulthaostris,98,6,44,1,1,0,15,8,['FAST_KICK'],0,False,8,8,8,8,8,1,False,False,False,False,False,False,False,4,3,2,#40c057,#009688,,,#9c27b0,#ffc107,6,4,True,False,1,0,
143,25,Theahauxxuc,77,8,122,46,4,6,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,8,3,7,6,6,1,False,False,False,False,False,False,True,9,5,2,#22b8cf,#cddc39,,,#9c27b0,,5,3,True,True,3,0,
144,25,Ernioddis,7,2,122,53,3,3,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,9,6,8,7,1,1,False,False,False,False,False,False,True,9,5,2,#adb5bd,#9c27b0,,,#cddc39,,5,3,True,True,3,0,
145,22,Stharpakoihr,8,8,106,25,7,10,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,4,6,11,13,1,6,False,False,False,False,False,False,True,7,4,2,#868e96,#cddc39,,,#ffeb3b,#ffcdd2,6,4,True,False,2,0,
146,22,Thioshizeas,44,8,116,71,2,1,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,6,9,11,12,2,1,False,False,False,False,False,False,True,8,6,2,#d0bfff,#cddc39,,,#ff5722,#8bc34a,6,4,True,False,2,0,
147,22,Hirsoih,3,7,5,71,0,9,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,9,9,9,7,4,2,False,False,False,False,False,False,True,1,6,2,#f1f3f5,#4caf50,,,#ff5722,#2196f3,6,4,True,False,2,0,
148,22,Okean,55,3,74,84,3,4,15,8,['FAST_KICK'],0,False,12,12,2,12,1,2,False,False,False,False,False,False,False,5,7,2,#91a7ff,#673ab7,,,#ffeb3b,#ffc107,6,4,True,False,1,0,
149,22,Phaodrou,66,12,90,71,5,10,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,9,14,1,13,2,2,False,False,False,False,False,False,True,6,6,2,#4dabf7,#795548,,,#ff5722,#ff5722,6,3,True,False,2,1,eyes=hair
150,22,Theazaulrian,45,1,90,83,2,10,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,8,11,5,10,1,6,False,False,False,False,False,False,True,6,7,2,#b197fc,#e91e63,,,#cddc39,#ff5722,6,4,True,False,2,0,
151,22,Waarlodrio,83,11,80,27,3,7,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,8,12,2,6,6,6,False,False,False,False,False,False,True,6,4,2,#c3fae8,#ff5722,,,#ffcdd2,#673ab7,6,4,True,False,2,0,
152,22,Zimokrox,57,13,8,12,1,7,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,10,5,4,7,9,5,False,False,False,False,False,False,True,1,3,2,#5c7cfa,#607d8b,,,#263238,#009688,6,3,True,False,2,0,
153,22,Xuuttea,36,14,60,2,3,0,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,16,5,4,5,2,8,False,False,False,False,False,False,True,0,3,2,#da77f2,#ffffff,,,#2196f3,#ffcdd2,6,4,True,False,2,0,
154,11,Oulizzaa,131,14,46,35,2,10,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,10,7,4,11,1,8,False,False,False,False,False,True,False,4,2,1,#d9480f,#ffffff,,#37474f,#3f51b5,#ffcdd2,7,5,True,False,2,0,
155,22,Vroldegerth,37,6,13,30,6,3,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,11,12,5,6,6,1,False,False,False,False,False,False,True,1,2,2,#cc5de8,#009688,,,#546e7a,#ff9800,6,4,True,False,2,0,
156,22,Wrauszi,43,5,48,87,3,5,15,8,['FAST_KICK'],0,False,13,4,1,6,5,11,False,False,False,False,False,False,False,0,7,2,#e5dbff,#03a9f4,,,#ffcdd2,#263238,6,3,True,False,1,0,
157,22,Oigaknorth,88,9,61,85,0,0,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,3,10,3,12,6,6,False,False,False,False,False,False,True,0,7,2,#12b886,#ffeb3b,,,#ffc107,#e91e63,6,4,True,False,2,0,
158,22,Ujorchess,110,5,68,71,4,0,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,12,6,5,9,4,4,False,False,False,False,False,False,True,5,6,2,#66a80f,#03a9f4,,,#ff5722,#2196f3,6,4,True,False,2,0,
159,22,Iudriolphoz,8,12,21,8,5,7,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,12,10,3,11,2,2,False,False,False,False,False,False,True,2,3,2,#868e96,#795548,,,#ff5722,#2196f3,6,4,True,False,2,0,
160,22,Thorpolthorth,6,14,65,84,0,0,15,8,['FAST_KICK'],0,False,12,8,8,12,1,1,False,False,False,False,False,False,False,5,7,2,#ced4da,#ffffff,,,#ffeb3b,#9c27b0,6,4,True,False,1,0,
161,22,Thriutroulme,4,10,77,87,6,0,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,4,9,4,11,3,9,False,False,False,False,False,False,True,6,7,2,#e9ecef,#ff9800,,,#ffcdd2,#263238,6,3,True,False,2,0,
162,22,Lloumfoh,90,5,83,76,0,9,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,19,4,1,2,10,4,False,False,False,False,False,False,True,6,7,2,#099268,#03a9f4,,,#9c27b0,#03a9f4,6,3,True,False,2,1,skull=hair
163,25,Honthogew,40,7,122,88,0,2,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,6,10,6,4,2,2,False,False,False,False,False,False,False,9,7,2,#9c36b5,#4caf50,,,#f44336,,5,3,True,True,2,0,
164,25,Praknalfu,29,5,122,2,3,7,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,14,2,1,1,4,10,False,False,False,False,False,False,False,9,3,2,#d6336c,#03a9f4,,,#2196f3,,5,3,True,True,2,0,
165,22,Trebelrerr,67,4,100,66,0,10,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,14,3,2,3,14,4,False,False,False,False,False,False,True,7,6,2,#339af0,#3f51b5,,,#009688,#009688,6,3,True,False,2,1,eyes=hair
166,16,Cital,14,5,122,22,7,10,1,8,"['POISON_LORD', 'IRON_FISTS']",0,False,8,6,2,2,8,4,False,False,False,True,False,False,False,9,4,2,#ffc9c9,#03a9f4,#4caf50,,#00bcd4,,6,4,False,True,2,0,
167,22,Uthaghu,88,0,35,84,2,0,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,7,13,3,9,6,2,False,False,False,False,False,False,True,4,7,2,#12b886,#f44336,,,#ffeb3b,#673ab7,6,4,True,False,2,0,
168,22,Yiuthari,108,11,68,15,2,2,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,9,6,8,13,2,2,False,False,False,False,False,False,True,5,1,2,#82c91e,#ff5722,,,#ffffff,#2196f3,6,4,True,False,2,0,
169,22,Rurchaahihr,88,7,79,2,4,9,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,13,4,7,4,10,2,False,False,False,False,False,False,True,6,3,2,#12b886,#4caf50,,,#2196f3,#9c27b0,6,4,True,False,2,0,
170,22,Thrikhongehr,1,9,15,24,1,10,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,1,3,8,16,3,9,False,False,False,False,False,False,True,1,4,2,#000000,#ffeb3b,,,#cddc39,#ffcdd2,6,4,True,False,2,0,
171,22,Chesiox,33,1,23,7,5,10,15,8,['FAST_KICK'],0,False,10,8,4,6,6,6,False,False,False,False,False,False,False,2,3,2,#f3d9fa,#e91e63,,,#ffeb3b,#00bcd4,6,4,True,False,1,0,
172,16,Koltheagron,123,12,122,16,0,0,13,8,"['ICE_LORD', 'IRON_FISTS']",0,False,6,7,3,14,1,1,False,False,True,False,False,False,False,9,1,2,#ffe8cc,#795548,#2196f3,,#ffffff,,6,4,False,True,2,0,
173,22,Nourralleah,99,2,3,49,3,1,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,18,7,6,3,4,2,False,False,False,False,False,False,True,1,5,2,#37b24d,#9c27b0,,,#2196f3,#673ab7,6,4,True,False,2,0,
174,22,Khiastriul,107,6,47,85,1,3,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,2,11,7,12,6,2,False,False,False,False,False,False,True,4,7,2,#94d82d,#009688,,,#ffc107,#f44336,6,4,True,False,2,0,
175,2,Cikhirm,124,1,13,46,7,1,3,1,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,8,15,1,11,1,6,False,False,False,False,True,True,False,1,5,0,#ffd8a8,#e91e63,#ffeb3b,#263238,#9c27b0,#ff9800,8,5,False,False,2,0,
176,25,Uphiriath,33,0,122,62,6,2,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,14,1,2,1,2,False,False,False,False,False,False,True,9,6,2,#f3d9fa,#f44336,,,#673ab7,,5,3,True,True,3,0,
177,11,Seblekho,63,10,93,82,7,0,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,6,5,6,11,7,5,False,False,False,False,False,True,False,7,7,1,#d0ebff,#ff9800,,#455a64,#4caf50,#263238,7,4,True,False,2,0,
178,12,Krekhenthe,34,6,78,47,6,0,6,8,['REGENERATION_LORD'],0,False,16,10,2,1,6,6,False,True,False,False,False,False,False,6,5,2,#eebefa,#009688,#ffcdd2,,#673ab7,#e91e63,7,5,False,False,1,0,
179,22,Koshoblik,119,6,2,2,1,1,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,14,5,4,7,8,2,False,False,False,False,False,False,True,1,3,2,#f59f00,#009688,,,#2196f3,#9c27b0,6,4,True,False,2,0,
180,22,Shrathrial,29,2,51,65,2,3,15,8,['FAST_KICK'],0,False,16,6,2,2,6,8,False,False,False,False,False,False,False,0,6,2,#d6336c,#9c27b0,,,#00bcd4,#3f51b5,6,4,True,False,1,0,
181,12,Grotabro,52,0,79,48,5,7,13,8,['ICE_LORD'],0,False,18,11,1,5,1,6,False,False,True,False,False,False,False,6,5,2,#edf2ff,#f44336,#2196f3,,#3f51b5,#9c27b0,7,5,False,False,1,0,
182,25,Cekhas,8,1,122,40,3,6,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,5,7,5,7,1,6,False,False,False,False,False,False,False,9,2,2,#868e96,#e91e63,,,#ffeb3b,,5,3,True,True,2,0,
183,25,Srintodrehr,44,9,122,11,0,1,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,6,5,2,11,3,3,False,False,False,False,False,False,True,9,0,2,#d0bfff,#ffeb3b,,,,,5,2,True,True,3,0,
184,5,Aorpokric,59,12,122,41,6,6,6,1,"['ARCHMAGE', 'REGENERATION_LORD']",0,False,9,8,1,11,1,2,False,True,False,False,False,True,False,9,2,0,#4263eb,#795548,#ffcdd2,#263238,#ffc107,,7,4,False,False,2,0,
185,22,Ithiggiurr,114,12,10,7,3,7,15,8,['FAST_KICK'],0,False,3,6,9,22,1,1,False,False,False,False,False,False,False,1,3,2,#ffec99,#795548,,,#ffeb3b,#cddc39,6,4,True,False,1,0,
186,22,Iudhaastraus,100,11,39,35,7,10,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,8,7,8,7,8,2,False,False,False,False,False,False,True,4,2,2,#2f9e44,#ff5722,,,#3f51b5,#00bcd4,6,4,True,False,2,0,
187,22,Krercha,17,12,61,84,5,8,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,5,12,2,13,1,8,False,False,False,False,False,False,True,0,7,2,#ff6b6b,#795548,,,#ffeb3b,#e91e63,6,4,True,False,2,0,
188,22,Chogreth,12,2,50,36,7,2,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,18,13,1,3,2,4,False,False,False,False,False,False,True,0,2,2,#fff5f5,#9c27b0,,,#2196f3,#673ab7,6,4,True,False,2,0,
189,11,Bajiggus,106,0,42,30,4,2,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,3,9,13,13,1,2,False,False,False,False,False,True,False,4,2,0,#a9e34b,#f44336,,#263238,#546e7a,#cddc39,7,4,True,False,2,0,
190,11,Pliukhaoh,28,1,76,46,5,6,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,11,8,1,2,1,18,False,False,False,False,False,True,False,5,5,1,#e64980,#e91e63,,#212121,#9c27b0,#ffcdd2,7,5,True,False,2,0,
191,22,Pretrax,28,3,5,70,6,9,15,8,['FAST_KICK'],0,False,14,11,1,5,2,8,False,False,False,False,False,False,False,1,6,2,#e64980,#673ab7,,,#ffc107,#2196f3,6,4,True,False,1,0,
192,12,Khishiz,5,4,101,33,5,2,3,8,['LIGHTNING_LORD'],0,False,11,6,9,4,2,8,False,False,False,False,True,False,False,7,2,2,#dee2e6,#3f51b5,#ffeb3b,,#e91e63,#4caf50,7,5,False,False,1,0,
193,25,Zibrujol,38,8,122,21,0,4,15,8,"['IMMORTALITY', 'IRON_FISTS', 'FAST_KICK']",0,True,12,4,5,5,2,2,False,False,False,False,False,False,True,9,4,2,#be4bdb,#cddc39,,,#03a9f4,,5,3,True,True,3,0,
194,5,Briggeanal,29,0,122,14,5,7,5,4,"['FIRE_LORD', 'ARCHMAGE']",0,False,2,8,1,6,3,11,True,False,False,False,False,True,False,9,1,1,#d6336c,#f44336,#ff5722,#455a64,,,7,4,False,False,2,0,
195,22,Throdduuxhio,130,2,98,32,4,7,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,12,14,1,10,2,2,False,False,False,False,False,False,True,7,2,2,#e8590c,#9c27b0,,,#f44336,#2196f3,6,4,True,False,2,0,
196,22,Toghul,105,5,9,1,4,3,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,12,3,11,8,4,2,False,False,False,False,False,False,True,1,3,2,#c0eb75,#03a9f4,,,#9c27b0,#8bc34a,6,4,True,False,2,0,
197,22,Lelpha,88,0,50,88,2,9,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,7,17,1,5,6,4,False,False,False,False,False,False,True,0,7,2,#12b886,#f44336,,,#f44336,#673ab7,6,3,True,False,2,1,skull=eyes
198,26,Ranrearr,22,8,122,20,3,5,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,8,6,5,5,1,6,False,False,False,False,False,False,False,9,4,2,#fff0f6,#cddc39,,,#673ab7,,5,3,True,True,2,0,
199,22,Glausel,59,7,23,34,3,3,15,8,['FAST_KICK'],0,False,14,4,8,4,8,2,False,False,False,False,False,False,False,2,2,2,#4263eb,#4caf50,,,#9c27b0,#00bcd4,6,4,True,False,1,0,
200,22,Miogios,88,12,112,85,5,10,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,10,9,1,12,6,2,False,False,False,False,False,False,True,8,7,2,#12b886,#795548,,,#ffc107,#3f51b5,6,4,True,False,2,0,
201,2,Sraaphurzhaas,48,10,112,37,4,3,11,6,"['ARCHMAGE', 'REGENERATION_LORD']",0,False,14,9,2,7,6,2,False,True,False,False,False,True,False,8,2,1,#7950f2,#ff9800,#673ab7,#263238,#00bcd4,#3f51b5,8,5,False,False,2,0,
202,26,Sthrirparr,128,6,122,70,2,10,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,2,10,2,10,6,1,False,False,False,False,False,False,False,9,6,2,#fd7e14,#009688,,,#ffc107,,5,3,True,True,2,0,
203,26,Vuggorsaott,15,12,122,46,2,8,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,9,11,1,8,1,2,False,False,False,False,False,False,False,9,5,2,#ffa8a8,#795548,,,#9c27b0,,5,3,True,True,2,0,
204,16,Xecurzharth,115,13,122,45,5,1,14,8,"['ICE_LORD', 'IRON_FISTS']",0,False,5,7,5,7,1,6,False,False,True,False,False,False,False,9,5,2,#ffe066,#607d8b,#00bcd4,,#e91e63,,6,4,False,True,2,0,
205,22,Bisza,71,3,3,47,4,6,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,24,12,1,1,2,2,False,False,False,False,False,False,True,1,5,2,#1864ab,#673ab7,,,#673ab7,#673ab7,6,2,True,False,2,10,skull=eyes=hair
206,22,Bunarm,7,3,113,52,4,1,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,15,7,9,3,4,2,False,False,False,False,False,False,True,8,5,2,#adb5bd,#673ab7,,,#4caf50,#2196f3,6,4,True,False,2,0,
207,12,Yautro,76,0,97,39,3,9,2,8,['LIGHTNING_LORD'],0,False,8,7,7,8,6,4,False,False,False,False,True,False,False,7,2,2,#3bc9db,#f44336,#cddc39,,#cddc39,#3f51b5,7,4,False,False,1,1,bones=eyes
208,22,Ugraarli,34,12,58,20,1,10,15,8,"['IMMORTALITY', 'FAST_KICK']",0,True,15,15,1,10,1,1,False,False,False,False,False,False,True,0,4,2,#eebefa,#795548,,,#673ab7,#ffc107,6,4,True,False,2,0,
209,25,Xeatrilmu,112,7,122,6,3,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,2,13,13,2,1,False,False,False,False,False,False,False,9,3,2,#fff9db,#4caf50,,,#cddc39,,5,3,True,True,2,0,
210,22,Iulthan,15,11,100,71,7,1,15,8,['FAST_KICK'],0,False,1,19,1,11,6,2,False,False,False,False,False,False,False,7,6,2,#ffa8a8,#ff5722,,,#ff5722,#009688,6,3,True,False,1,1,skull=eyes
211,22,Sthriratrurr,73,3,40,26,1,3,15,8,['FAST_KICK'],0,False,9,10,3,6,12,1,False,False,False,False,False,False,False,4,4,2,#c5f6fa,#673ab7,,,#ff9800,#009688,6,4,True,False,1,0,
212,15,Podrimu,100,1,122,8,7,0,15,5,"['ARCHMAGE', 'FAST_KICK']",0,False,2,7,6,7,2,6,False,False,False,False,False,True,False,9,3,1,#2f9e44,#e91e63,,#37474f,#ff5722,,6,4,True,False,2,0,
213,22,Zaonthaorserth,62,2,64,34,1,3,15,8,['FAST_KICK'],0,False,20,8,1,2,2,8,False,False,False,False,False,False,False,5,2,2,#e7f5ff,#9c27b0,,,#9c27b0,#e91e63,6,3,True,False,1,1,skull=eyes
214,11,Pazzaummea,42,11,71,84,4,6,15,2,"['ARCHMAGE', 'FAST_KICK']",0,False,6,11,8,13,2,1,False,False,False,False,False,True,False,5,7,0,#f3f0ff,#ff5722,,#212121,#ffeb3b,#8bc34a,7,5,True,False,2,0,
215,11,Pruzzothuux,14,8,68,61,5,9,15,1,"['ARCHMAGE', 'FAST_KICK']",0,False,12,9,5,8,2,4,False,False,False,False,False,True,False,5,6,0,#ffc9c9,#cddc39,,#263238,#9c27b0,#2196f3,7,4,True,False,2,0,
216,26,Drialriuhah,89,10,122,84,2,0,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,1,8,3,12,6,1,False,False,False,False,False,False,False,9,7,2,#0ca678,#ff9800,,,#ffeb3b,,5,3,True,True,2,0,
217,25,Pusiac,0,5,122,87,7,3,15,8,"['IRON_FISTS', 'FAST_KICK']",0,False,10,1,4,5,2,8,False,False,False,False,False,False,False,9,7,2,#ffffff,#03a9f4,,,#ffcdd2,,5,3,True,True,2,0,
218,12,Haubrioz,109,13,101,39,7,3,1,8,['POISON_LORD'],0,False,3,3,19,13,2,1,False,False,False,True,False,False,False,7,2,2,#74b816,#607d8b,#4caf50,,#cddc39,#4caf50,7,4,False,False,1,1,bones=hair
219,22,Xaxhios,121,8,14,30,0,5,15,8,['FAST_KICK'],0,False,3,11,10,16,1,1,False,False,False,False,False,False,False,1,2,2,#e67700,#cddc39,,,#546e7a,#ff5722,6,4,True,False,1,0,
220,12,Iochio,112,8,87,31,2,3,6,8,['REGENERATION_LORD'],0,False,3,2,15,20,1,1,False,True,False,False,False,False,False,6,2,2,#fff9db,#cddc39,#ffcdd2,,#ffffff,#cddc39,7,4,False,False,1,1,skull=hair
221,11,Sthoxaorkaurr,78,2,74,88,5,7,15,3,"['ARCHMAGE', 'FAST_KICK']",0,False,8,14,2,8,6,2,False,False,False,False,False,True,False,5,7,1,#15aabf,#9c27b0,,#212121,#f44336,#ffc107,7,5,True,False,2,0,
222,11,Deblilfioc,70,12,81,10,2,1,15,4,"['ARCHMAGE', 'FAST_KICK']",0,False,18,3,3,10,2,4,False,False,False,False,False,True,False,6,3,1,#1971c2,#795548,,#455a64,#ffffff,#3f51b5,7,5,True,False,2,0,
223,22,Tholthoz,49,11,118,64,6,4,15,8,['FAST_KICK'],0,False,12,11,2,11,2,2,False,False,False,False,False,False,False,8,6,2,#7048e8,#ff5722,,,#2196f3,#ffeb3b,6,4,True,False,1,0,
224,5,Sthaxxuzzurr,60,12,122,15,5,6,3,2,"['ARCHMAGE', 'LIGHTNING_LORD']",0,False,12,3,3,10,1,2,False,False,False,False,True,True,False,9,1,0,#3b5bdb,#795548,#ffeb3b,#212121,#ffffff,,7,5,False,False,2,0,
